"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"002043","Civiasco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",223,,
"030026","Cividale del Friuli","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",10780,,
"017055","Cividate Camuno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2677,,
"099017","San Giovanni in Marignano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",9410,,
"023071","San Giovanni Lupatoto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",25307,,
"097074","Santa Maria Hoè","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2113,,
"030104","Santa Maria la Longa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2298,,
"103062","Santa Maria Maggiore","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1303,,
"058097","Santa Marinella","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",18446,,
"064093","Santa Paolina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1158,,
"101022","Santa Severina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1885,,
"040043","Santa Sofia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4003,,
"078133","Santa Sofia d'Epiro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2132,,
"083089","Santa Teresa di Riva","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",9265,,
"087048","Santa Venerina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",8424,,
"004212","Santa Vittoria d'Alba","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2903,,
"109036","Santa Vittoria in Matenano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1140,,
"094044","Sant'Agapito","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1339,,
"037056","Sant'Agata Bolognese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",7351,,
"062070","Sant'Agata de' Goti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",10223,,
"080079","Sant'Agata del Bianco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",556,,
"078131","Sant'Agata di Esaro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1672,,
"083084","Sant'Agata di Militello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",11939,,
"071052","Sant'Agata di Puglia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1793,,
"099026","Sant'Agata Feltria","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1960,,
"006156","Sant'Agata Fossili","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",364,,
"087045","Sant'Agata li Battiati","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",9270,,
"039017","Sant'Agata sul Santerno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2852,,
"063071","Sant'Agnello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",8593,,
"004211","Sant'Albano Stura","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2391,,
"018141","Sant'Alessio con Vialone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1043,,
"080080","Sant'Alessio in Aspromonte","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",316,,
"083085","Sant'Alessio Siculo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1547,,
"087046","Sant'Alfio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1520,,
"001255","Sant'Ambrogio di Torino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4538,,
"023077","Sant'Ambrogio di Valpolicella","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",11926,,
"060065","Sant'Ambrogio sul Garigliano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",872,,
"063072","Sant'Anastasia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",26202,,
"054045","Sant'Anatolia di Narco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",484,,
"079118","Sant'Andrea Apostolo dello Ionio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1672,,
"060066","Sant'Andrea del Garigliano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1265,,
"064089","Sant'Andrea di Conza","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1402,,
"062071","Sant'Angelo a Cupolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4029,,
"065128","Sant'Angelo a Fasanella","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",489,,
"064091","Sant'Angelo a Scala","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",697,,
"064090","Sant'Angelo all'Esca","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",717,,
"061086","Sant'Angelo d'Alife","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2073,,
"064092","Sant'Angelo dei Lombardi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3777,,
"094046","Sant'Angelo del Pesco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",317,,
"083088","Sant'Angelo di Brolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2717,,
"028082","Sant'Angelo di Piove di Sacco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",7289,,
"043048","Sant'Angelo in Pontano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1259,,
"041057","Sant'Angelo in Vado","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3883,,
"076079","Sant'Angelo Le Fratte","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1290,,
"070073","Sant'Angelo Limosano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",299,,
"098050","Sant'Angelo Lodigiano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",13408,,
"018144","Sant'Angelo Lomellina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",801,,
"084039","Sant'Angelo Muxaro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1170,,
"058098","Sant'Angelo Romano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4982,,
"023078","Sant'Anna d'Alfaedo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2602,,
"063073","Sant'Antimo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",32409,,
"001256","Sant'Antonino di Susa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4101,,
"063074","Sant'Antonio Abate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",18963,,
"060067","Sant'Apollinare","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1811,,
"076080","Sant'Arcangelo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",5955,,
"099018","Santarcangelo di Romagna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",22228,,
"062078","Sant'Arcangelo Trimonte","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",461,,
"061087","Sant'Arpino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",15139,,
"065129","Sant'Arsenio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2644,,
"066089","Sante Marie","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1068,,
"067038","Sant'Egidio alla Vibrata","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",9790,,
"065130","Sant'Egidio del Monte Albino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",8765,,
"028083","Sant'Elena","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2519,,
"094047","Sant'Elena Sannita","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",281,,
"070074","Sant'Elia a Pianisi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1521,,
"060068","Sant'Elia Fiumerapido","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",5654,,
"109037","Sant'Elpidio a Mare","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",16469,,
"001257","Santena","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",10478,,
"072041","Santeramo in Colle","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",25721,,
"068037","Sant'Eufemia a Maiella","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",252,,
"080081","Sant'Eufemia d'Aspromonte","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3685,,
"069085","Sant'Eusanio del Sangro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2253,,
"066090","Sant'Eusanio Forconese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",365,,
"002133","Santhià","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",8058,,
"059026","Santi Cosma e Damiano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",6843,,
"080082","Sant'Ilario dello Ionio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1316,,
"035039","Sant'Ilario d'Enza","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",11379,,
"041058","Sant'Ippolito","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1468,,
"008056","Santo Stefano al Mare","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2006,,
"004213","Santo Stefano Belbo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3756,,
"010056","Santo Stefano d'Aveto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",983,,
"064095","Santo Stefano del Sole","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2052,,
"025050","Santo Stefano di Cadore","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2320,,
"083091","Santo Stefano di Camastra","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4349,,
"011026","Santo Stefano di Magra","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",10116,,
"078134","Santo Stefano di Rogliano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1748,,
"066091","Santo Stefano di Sessanio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",110,,
"080083","Santo Stefano in Aspromonte","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1029,,
"041061","Serra Sant'Abbondio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",881,,
"071053","Serracapriola","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3615,,
"085018","Serradifalco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",5456,,
"004218","Serralunga d'Alba","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",495,,
"036042","Serramazzoni","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",8813,,
"065139","Serramezzana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",268,,
"068040","Serramonacesca","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",496,,
"043051","Serrapetrona","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",886,,
"063078","Serrara Fontana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3077,,
"079129","Serrastretta","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2901,,
"080087","Serrata","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",785,,
"020062","Serravalle a Po","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1422,,
"043052","Serravalle di Chienti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1036,,
"004219","Serravalle Langhe","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",321,,
"047020","Serravalle Pistoiese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",11802,,
"006160","Serravalle Scrivia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",5890,,
"002137","Serravalle Sesia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4718,,
"065140","Serre","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3690,,
"060071","Serrone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2954,,
"079130","Sersale","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4196,,
"109038","Servigliano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2173,,
"061088","Sessa Aurunca","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",20209,,
